0,-0.00011332,-0.00053055,-0.0012205,-0.0021554,-0.0033098,-0.0046595,-0.0061811,-0.0078519,-0.0096494,-0.011552,-0.013538,-0.015587,-0.01768,-0.019797,-0.021921,-0.024035,-0.026122,-0.028168,-0.030158,-0.032079,-0.033918,-0.035663,-0.037301,-0.038824,-0.040219,-0.041476,-0.042587,-0.043543,-0.044334,-0.044954,-0.045395,-0.045651,-0.045718,-0.04559,-0.045265,-0.044742,-0.044021,-0.043104,-0.041994,-0.040698,-0.039224,-0.037581,-0.035782,-0.033843,-0.031779,-0.02961,-0.027358,-0.025045,-0.022696,-0.020337,-0.017994,-0.015695,-0.013466,-0.011335,-0.009326,-0.0074643,-0.0057716,-0.0042677,-0.0029696,-0.0018919,-0.0010464,-0.00044312,-9.1098e-05,0
0,-0.00012584,-0.00058805,-0.0013502,-0.0023794,-0.0036459,-0.0051214,-0.0067795,-0.0085944,-0.010542,-0.012598,-0.01474,-0.016947,-0.019197,-0.02147,-0.023749,-0.026015,-0.028251,-0.030442,-0.032573,-0.03463,-0.036599,-0.038468,-0.040224,-0.041856,-0.043353,-0.044704,-0.0459,-0.04693,-0.047787,-0.04846,-0.048944,-0.04923,-0.049314,-0.049191,-0.048858,-0.048312,-0.047554,-0.046585,-0.04541,-0.044033,-0.042463,-0.040711,-0.03879,-0.036714,-0.034503,-0.032176,-0.029756,-0.027267,-0.024735,-0.022189,-0.019657,-0.017167,-0.01475,-0.012434,-0.010247,-0.0082158,-0.0063642,-0.0047146,-0.0032867,-0.0020976,-0.001162,-0.00049266,-0.00010128,0
0,-0.00013747,-0.00064192,-0.0014723,-0.0025914,-0.0039651,-0.0055617,-0.0073513,-0.0093058,-0.011398,-0.013603,-0.015897,-0.018256,-0.020658,-0.023083,-0.025511,-0.027925,-0.030305,-0.032637,-0.034905,-0.037094,-0.039191,-0.041181,-0.043053,-0.044794,-0.046393,-0.047839,-0.049121,-0.050229,-0.051153,-0.051885,-0.052416,-0.052738,-0.052847,-0.052735,-0.0524,-0.051839,-0.051052,-0.050039,-0.048805,-0.047354,-0.045696,-0.04384,-0.041801,-0.039594,-0.037238,-0.034754,-0.032167,-0.029501,-0.026786,-0.024051,-0.021327,-0.018645,-0.016036,-0.013532,-0.011164,-0.0089604,-0.0069482,-0.0051522,-0.0035948,-0.0022958,-0.0012722,-0.00053924,-0.00011072,0
0,-0.00014837,-0.00069275,-0.001588,-0.002793,-0.0042697,-0.005983,-0.0078999,-0.0099898,-0.012223,-0.014574,-0.017014,-0.019522,-0.022073,-0.024645,-0.02722,-0.029777,-0.032299,-0.03477,-0.037172,-0.039492,-0.041714,-0.043825,-0.045813,-0.047664,-0.049367,-0.05091,-0.052281,-0.053471,-0.054468,-0.055264,-0.055849,-0.056215,-0.056355,-0.056263,-0.055935,-0.055367,-0.054559,-0.05351,-0.052224,-0.050707,-0.048966,-0.047012,-0.044858,-0.042522,-0.040023,-0.037382,-0.034627,-0.031783,-0.028881,-0.025953,-0.023031,-0.02015,-0.017343,-0.014646,-0.012091,-0.0097104,-0.0075336,-0.0055884,-0.0038999,-0.0024904,-0.0013794,-0.00058403,-0.00011967,0
0,-0.00015871,-0.0007411,-0.0016985,-0.002986,-0.0045621,-0.0063884,-0.008429,-0.010651,-0.013022,-0.015514,-0.018099,-0.020752,-0.023449,-0.026167,-0.028886,-0.031585,-0.034247,-0.036854,-0.03939,-0.04184,-0.044189,-0.046422,-0.048528,-0.050491,-0.052301,-0.053945,-0.055411,-0.056688,-0.057765,-0.058632,-0.059279,-0.059697,-0.059878,-0.059815,-0.059503,-0.058938,-0.058117,-0.057041,-0.055712,-0.054134,-0.052316,-0.050269,-0.048004,-0.045541,-0.042899,-0.040101,-0.037174,-0.034147,-0.031052,-0.027923,-0.024796,-0.021708,-0.018695,-0.015795,-0.013045,-0.01048,-0.0081318,-0.0060321,-0.0042086,-0.0026861,-0.0014864,-0.0006283,-0.00012834,0
0,-0.0001686,-0.00078753,-0.0018048,-0.0031721,-0.0048447,-0.006781,-0.0089424,-0.011293,-0.0138,-0.016431,-0.019159,-0.021955,-0.024796,-0.027658,-0.03052,-0.03336,-0.036161,-0.038905,-0.041576,-0.044157,-0.046634,-0.048992,-0.051218,-0.053298,-0.05522,-0.05697,-0.058537,-0.059909,-0.061074,-0.062021,-0.062739,-0.063219,-0.063451,-0.063427,-0.063142,-0.06259,-0.061767,-0.060673,-0.059309,-0.05768,-0.055791,-0.053654,-0.051283,-0.048693,-0.045908,-0.042949,-0.039846,-0.03663,-0.033335,-0.029996,-0.026654,-0.023346,-0.020116,-0.017002,-0.014045,-0.011284,-0.0087554,-0.0064931,-0.004528,-0.0028876,-0.001596,-0.00067338,-0.00013698,0
0,-0.00017818,-0.00083254,-0.001908,-0.0033531,-0.0051199,-0.007164,-0.0094441,-0.011922,-0.014562,-0.017331,-0.020199,-0.023139,-0.026123,-0.029128,-0.032132,-0.035114,-0.038055,-0.040937,-0.043743,-0.046458,-0.049065,-0.051552,-0.053902,-0.056104,-0.058144,-0.060008,-0.061684,-0.06316,-0.064422,-0.065459,-0.066259,-0.066812,-0.067107,-0.067135,-0.066889,-0.066361,-0.065548,-0.064447,-0.063058,-0.061385,-0.059433,-0.057212,-0.054736,-0.052022,-0.049092,-0.04597,-0.042686,-0.039273,-0.035766,-0.032207,-0.028635,-0.025095,-0.021632,-0.018289,-0.015111,-0.01214,-0.0094182,-0.006982,-0.0048659,-0.0031003,-0.0017113,-0.00072065,-0.00014597,0
0,-0.00018755,-0.0008766,-0.0020091,-0.0035306,-0.0053902,-0.0075405,-0.0099378,-0.012541,-0.015313,-0.01822,-0.021228,-0.02431,-0.027437,-0.030586,-0.033733,-0.036857,-0.039939,-0.042961,-0.045906,-0.048757,-0.051499,-0.054118,-0.0566,-0.058929,-0.061094,-0.06308,-0.064874,-0.066463,-0.067833,-0.068972,-0.069867,-0.070506,-0.070878,-0.070971,-0.070777,-0.070288,-0.069497,-0.068401,-0.066998,-0.06529,-0.063283,-0.060985,-0.058408,-0.055571,-0.052495,-0.049206,-0.045734,-0.042114,-0.038386,-0.034592,-0.030776,-0.026986,-0.023272,-0.019681,-0.016264,-0.013067,-0.010135,-0.0075103,-0.0052307,-0.0033296,-0.0018355,-0.00077152,-0.0001557,0
0,-0.0001968,-0.00092013,-0.0021091,-0.0037061,-0.0056576,-0.0079134,-0.010427,-0.013156,-0.01606,-0.019103,-0.022251,-0.025475,-0.028746,-0.032039,-0.035331,-0.038599,-0.041825,-0.044989,-0.048075,-0.051067,-0.053949,-0.056706,-0.059324,-0.061789,-0.064087,-0.066204,-0.068127,-0.06984,-0.07133,-0.072584,-0.073588,-0.074327,-0.07479,-0.074964,-0.074838,-0.074402,-0.073648,-0.07257,-0.071166,-0.069436,-0.067383,-0.065014,-0.062342,-0.059384,-0.056162,-0.052701,-0.049034,-0.045198,-0.041235,-0.03719,-0.033112,-0.029053,-0.025066,-0.021207,-0.017528,-0.014083,-0.010922,-0.0080904,-0.0056314,-0.0035815,-0.0019719,-0.00082745,-0.0001665,0
0,-0.00020602,-0.00096352,-0.0022087,-0.0038811,-0.0059243,-0.0082854,-0.010915,-0.013769,-0.016805,-0.019985,-0.023275,-0.026642,-0.030058,-0.033497,-0.036934,-0.040349,-0.04372,-0.04703,-0.050262,-0.053399,-0.056425,-0.059327,-0.062089,-0.064697,-0.067137,-0.069396,-0.071457,-0.073307,-0.074931,-0.076314,-0.077441,-0.078297,-0.078868,-0.079139,-0.079098,-0.078732,-0.078032,-0.07699,-0.075599,-0.073859,-0.071771,-0.069342,-0.066581,-0.063505,-0.060135,-0.0565,-0.052631,-0.048568,-0.044355,-0.040042,-0.035681,-0.03133,-0.027047,-0.022893,-0.018928,-0.01521,-0.011795,-0.0087353,-0.0060774,-0.0038623,-0.0021243,-0.00089002,-0.00017865,0
0,-0.00021529,-0.0010071,-0.0023087,-0.0040568,-0.006192,-0.0086588,-0.011406,-0.014385,-0.017554,-0.020872,-0.024304,-0.027815,-0.031378,-0.034964,-0.03855,-0.042113,-0.045634,-0.049093,-0.052475,-0.055761,-0.058938,-0.06199,-0.064904,-0.067664,-0.070256,-0.072666,-0.074879,-0.076879,-0.07865,-0.080178,-0.081445,-0.082435,-0.083132,-0.083519,-0.083582,-0.083306,-0.082678,-0.081688,-0.080329,-0.078595,-0.076486,-0.074006,-0.071164,-0.067975,-0.06446,-0.060647,-0.056569,-0.052268,-0.047791,-0.043191,-0.038525,-0.033857,-0.02925,-0.024773,-0.020491,-0.01647,-0.012774,-0.0094591,-0.006579,-0.0041788,-0.0022965,-0.00096094,-0.00019242,0
0,-0.00022467,-0.0010511,-0.0024098,-0.0042343,-0.0064625,-0.009036,-0.011901,-0.015008,-0.018311,-0.021768,-0.025343,-0.029001,-0.032712,-0.036448,-0.040185,-0.043899,-0.047572,-0.051185,-0.05472,-0.058161,-0.061494,-0.064704,-0.067777,-0.070697,-0.073451,-0.076024,-0.0784,-0.080564,-0.082498,-0.084187,-0.085611,-0.086754,-0.087596,-0.08812,-0.088308,-0.088143,-0.087609,-0.086693,-0.085384,-0.083674,-0.08156,-0.079043,-0.076131,-0.072836,-0.069178,-0.065186,-0.060894,-0.056344,-0.051587,-0.046679,-0.041685,-0.036671,-0.03171,-0.026877,-0.022245,-0.017888,-0.013877,-0.010277,-0.0071471,-0.0045383,-0.0024926,-0.001042,-0.00020816,0
0,-0.00023422,-0.001096,-0.0025125,-0.0044147,-0.0067371,-0.009419,-0.012404,-0.015639,-0.019078,-0.022677,-0.026397,-0.030203,-0.034064,-0.037953,-0.041842,-0.045712,-0.04954,-0.053309,-0.057002,-0.060604,-0.064099,-0.067473,-0.070712,-0.073802,-0.076727,-0.079474,-0.082027,-0.084368,-0.086481,-0.088347,-0.089948,-0.091263,-0.092272,-0.092955,-0.09329,-0.093259,-0.092843,-0.092023,-0.090787,-0.089122,-0.087023,-0.084486,-0.081517,-0.078125,-0.074331,-0.07016,-0.065648,-0.060839,-0.055787,-0.050552,-0.045202,-0.039814,-0.034465,-0.029239,-0.024219,-0.019489,-0.015126,-0.011205,-0.0077937,-0.0049485,-0.0027171,-0.0011353,-0.00022636,0
0,-0.000244,-0.0011418,-0.0026175,-0.0045988,-0.0070174,-0.0098095,-0.012916,-0.016282,-0.019859,-0.023601,-0.027469,-0.031426,-0.035439,-0.039482,-0.043527,-0.047554,-0.05154,-0.05547,-0.059325,-0.063091,-0.066753,-0.070298,-0.073711,-0.076978,-0.080085,-0.083018,-0.085759,-0.088292,-0.090599,-0.09266,-0.094456,-0.095964,-0.097162,-0.098026,-0.098535,-0.098663,-0.09839,-0.097693,-0.096555,-0.09496,-0.092897,-0.090361,-0.087351,-0.083877,-0.079954,-0.075608,-0.070874,-0.065798,-0.060436,-0.054852,-0.049122,-0.043326,-0.037554,-0.031896,-0.026446,-0.021299,-0.016542,-0.012261,-0.0085312,-0.0054178,-0.0029749,-0.0012427,-0.00024755,0
0,-0.00025405,-0.0011888,-0.0027252,-0.0047876,-0.0073045,-0.010209,-0.01344,-0.016939,-0.020656,-0.024544,-0.028562,-0.032671,-0.03684,-0.041038,-0.045242,-0.049427,-0.053575,-0.057668,-0.061688,-0.065623,-0.069457,-0.073178,-0.076771,-0.080224,-0.083522,-0.08665,-0.089592,-0.09233,-0.094847,-0.09712,-0.09913,-0.10085,-0.10226,-0.10333,-0.10404,-0.10435,-0.10425,-0.10371,-0.1027,-0.1012,-0.099198,-0.096686,-0.093657,-0.090117,-0.086078,-0.081564,-0.076609,-0.07126,-0.065575,-0.059623,-0.053485,-0.04725,-0.041015,-0.034883,-0.028958,-0.023347,-0.01815,-0.013463,-0.0093731,-0.0059553,-0.0032711,-0.0013667,-0.00027224,0
0,-0.00026441,-0.0012373,-0.0028361,-0.0049818,-0.0075995,-0.010619,-0.013977,-0.017612,-0.021473,-0.025509,-0.029678,-0.033942,-0.038267,-0.042624,-0.046987,-0.051333,-0.055644,-0.059902,-0.064091,-0.068197,-0.072207,-0.076108,-0.079887,-0.083532,-0.087028,-0.090361,-0.093515,-0.096472,-0.099212,-0.10172,-0.10396,-0.10591,-0.10756,-0.10886,-0.10979,-0.11032,-0.11042,-0.11006,-0.10921,-0.10784,-0.10593,-0.10347,-0.10045,-0.096864,-0.092726,-0.088055,-0.082884,-0.07726,-0.071242,-0.064905,-0.058333,-0.051625,-0.044888,-0.038236,-0.031788,-0.025661,-0.019972,-0.01483,-0.010334,-0.0065705,-0.0036113,-0.0015096,-0.00030094,0
0,-0.00027514,-0.0012874,-0.0029506,-0.0051821,-0.0079035,-0.011042,-0.014529,-0.018304,-0.022309,-0.026496,-0.030819,-0.03524,-0.039723,-0.044239,-0.048763,-0.053271,-0.057746,-0.06217,-0.066528,-0.070808,-0.074996,-0.07908,-0.083049,-0.086891,-0.090592,-0.094138,-0.097513,-0.1007,-0.10368,-0.10642,-0.10892,-0.11113,-0.11303,-0.11459,-0.11578,-0.11655,-0.11688,-0.11674,-0.11607,-0.11487,-0.11309,-0.11071,-0.10773,-0.10412,-0.09991,-0.095099,-0.089722,-0.083825,-0.077469,-0.070731,-0.063702,-0.05649,-0.049211,-0.041993,-0.034968,-0.028271,-0.022034,-0.016381,-0.011428,-0.0072736,-0.0040014,-0.0016742,-0.00033413,0
0,-0.00028626,-0.0013393,-0.0030692,-0.0053892,-0.0082175,-0.011477,-0.015098,-0.019014,-0.023169,-0.027508,-0.031987,-0.036565,-0.041207,-0.045883,-0.050568,-0.055239,-0.059877,-0.064467,-0.068994,-0.073447,-0.077814,-0.082083,-0.086244,-0.090286,-0.094196,-0.09796,-0.10156,-0.10499,-0.10821,-0.11122,-0.11398,-0.11647,-0.11865,-0.12049,-0.12195,-0.123,-0.1236,-0.1237,-0.12327,-0.12226,-0.12064,-0.11839,-0.11548,-0.11189,-0.10763,-0.1027,-0.097135,-0.090974,-0.084279,-0.07713,-0.069625,-0.061878,-0.054018,-0.046186,-0.038532,-0.031207,-0.024361,-0.018138,-0.012671,-0.0080752,-0.0044478,-0.0018632,-0.00037241,0
0,-0.00029781,-0.0013932,-0.0031922,-0.0056039,-0.0085425,-0.011928,-0.015685,-0.019746,-0.024052,-0.028546,-0.033182,-0.037919,-0.04272,-0.047556,-0.0524,-0.057232,-0.062032,-0.066786,-0.071481,-0.076105,-0.080648,-0.085101,-0.089453,-0.093695,-0.097815,-0.1018,-0.10564,-0.10931,-0.11279,-0.11606,-0.1191,-0.12188,-0.12436,-0.1265,-0.12827,-0.12962,-0.13052,-0.1309,-0.13074,-0.12997,-0.12856,-0.12647,-0.12367,-0.12014,-0.11586,-0.11085,-0.10512,-0.098709,-0.091682,-0.084119,-0.076123,-0.067816,-0.059339,-0.050848,-0.04251,-0.034496,-0.026978,-0.020122,-0.014079,-0.0089863,-0.004957,-0.0020798,-0.00041651,0
0,-0.00030985,-0.0014494,-0.0033201,-0.005827,-0.0088796,-0.012394,-0.016291,-0.020501,-0.02496,-0.029611,-0.034406,-0.039301,-0.044261,-0.049254,-0.054256,-0.059245,-0.064204,-0.069118,-0.073975,-0.078767,-0.083482,-0.088115,-0.092655,-0.097094,-0.10142,-0.10563,-0.1097,-0.11361,-0.11736,-0.12091,-0.12424,-0.12731,-0.1301,-0.13257,-0.13467,-0.13636,-0.13758,-0.13828,-0.13842,-0.13793,-0.13677,-0.13489,-0.13225,-0.12882,-0.12458,-0.11951,-0.11365,-0.10702,-0.099676,-0.091704,-0.08321,-0.074323,-0.065198,-0.056004,-0.046929,-0.038166,-0.02991,-0.022352,-0.015668,-0.010018,-0.0055358,-0.002327,-0.00046724,0
0,-0.00032243,-0.001508,-0.0034536,-0.0060592,-0.00923,-0.012877,-0.016918,-0.02128,-0.025895,-0.030704,-0.035658,-0.040711,-0.045827,-0.050976,-0.056131,-0.061273,-0.066384,-0.071452,-0.076466,-0.081416,-0.086297,-0.091101,-0.095821,-0.10045,-0.10498,-0.1094,-0.1137,-0.11786,-0.12187,-0.12569,-0.12932,-0.1327,-0.13582,-0.13862,-0.14107,-0.14311,-0.14469,-0.14574,-0.14622,-0.14606,-0.1452,-0.14357,-0.14114,-0.13786,-0.1337,-0.12864,-0.12269,-0.11587,-0.10824,-0.099871,-0.090883,-0.081407,-0.071608,-0.061674,-0.051812,-0.042239,-0.033178,-0.024848,-0.017454,-0.011182,-0.0061911,-0.002608,-0.00052539,0
0,-0.00033562,-0.0015694,-0.0035931,-0.0063017,-0.0095951,-0.01338,-0.017569,-0.022085,-0.026858,-0.031827,-0.036938,-0.042148,-0.047418,-0.052717,-0.05802,-0.063307,-0.068563,-0.073775,-0.078935,-0.084035,-0.089069,-0.094033,-0.098922,-0.10373,-0.10845,-0.11308,-0.11759,-0.12199,-0.12625,-0.13035,-0.13427,-0.13797,-0.14141,-0.14456,-0.14737,-0.14978,-0.15174,-0.15318,-0.15403,-0.15424,-0.15372,-0.1524,-0.15024,-0.14717,-0.14314,-0.13814,-0.13215,-0.1252,-0.11732,-0.10859,-0.099122,-0.089058,-0.078572,-0.067868,-0.057174,-0.046734,-0.036802,-0.027629,-0.019452,-0.01249,-0.0069302,-0.0029262,-0.00059166,0
0,-0.00034951,-0.0016339,-0.0037396,-0.0065557,-0.0099766,-0.013903,-0.018245,-0.022918,-0.027851,-0.03298,-0.038249,-0.043611,-0.04903,-0.054473,-0.059916,-0.065339,-0.070728,-0.076073,-0.081365,-0.086599,-0.091772,-0.096881,-0.10192,-0.10689,-0.11179,-0.1166,-0.12132,-0.12594,-0.13044,-0.13481,-0.139,-0.14301,-0.14678,-0.15028,-0.15346,-0.15625,-0.15861,-0.16045,-0.16172,-0.16232,-0.16219,-0.16124,-0.1594,-0.1566,-0.15278,-0.1479,-0.14195,-0.13492,-0.12684,-0.1178,-0.10788,-0.097249,-0.086075,-0.074583,-0.063021,-0.051665,-0.040798,-0.03071,-0.021676,-0.013951,-0.00776,-0.003285,-0.00066676,0
0,-0.00036419,-0.001702,-0.0038939,-0.0068227,-0.010377,-0.014451,-0.018948,-0.023783,-0.028877,-0.034165,-0.039588,-0.0451,-0.050661,-0.056239,-0.061811,-0.067358,-0.072867,-0.078327,-0.083734,-0.089085,-0.094376,-0.099608,-0.10478,-0.10989,-0.11494,-0.11991,-0.12482,-0.12964,-0.13436,-0.13896,-0.14343,-0.14772,-0.15181,-0.15565,-0.15919,-0.16238,-0.16514,-0.16741,-0.16911,-0.17015,-0.17045,-0.16991,-0.16845,-0.16599,-0.16245,-0.15778,-0.15193,-0.1449,-0.13671,-0.12741,-0.1171,-0.10593,-0.094086,-0.081802,-0.06935,-0.057034,-0.045176,-0.034104,-0.024138,-0.015578,-0.0086874,-0.0036879,-0.00075153,0
0,-0.00037978,-0.0017742,-0.0040572,-0.0071046,-0.010797,-0.015024,-0.019683,-0.024681,-0.029938,-0.035384,-0.040959,-0.046613,-0.052308,-0.058011,-0.063699,-0.069353,-0.074963,-0.08052,-0.086021,-0.091463,-0.096848,-0.10218,-0.10745,-0.11267,-0.11784,-0.12295,-0.12801,-0.133,-0.13791,-0.14273,-0.14743,-0.15199,-0.15637,-0.16054,-0.16443,-0.168,-0.17117,-0.17387,-0.17602,-0.17753,-0.17829,-0.17821,-0.1772,-0.17514,-0.17196,-0.16758,-0.16193,-0.155,-0.14678,-0.1373,-0.12667,-0.11502,-0.10255,-0.089489,-0.076141,-0.062837,-0.049938,-0.037819,-0.026849,-0.017378,-0.009719,-0.0041383,-0.00084695,0
