0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.04633,0.046164,0.045502,0.044471,0.04323,0.041918,0.040642,0.039483,0.038499,0.037732,0.037212,0.036957,0.036982,0.037291,0.037889,0.038773,0.039942,0.041389,0.04311,0.045096,0.047339,0.04983,0.052559,0.055515,0.058686,0.062059,0.065618,0.069349,0.073232,0.07725,0.081381,0.085601,0.089886,0.09421,0.098543,0.10285,0.10712,0.11129,0.11535,0.11925,0.12297,0.12647,0.12973,0.1327,0.13536,0.1377,0.13968,0.1413,0.14254,0.14339,0.14387,0.14398,0.14373,0.14316,0.14228,0.14115,0.13982,0.13836,0.13683,0.13535,0.13403,0.13299,0.13239,0.13229,0
0,0.046496,0.04633,0.045773,0.044934,0.043925,0.042853,0.041804,0.04085,0.040043,0.039425,0.039024,0.038863,0.038955,0.039308,0.039926,0.040812,0.041964,0.043378,0.04505,0.046973,0.049139,0.051542,0.054171,0.057015,0.060064,0.063304,0.066721,0.0703,0.074023,0.077872,0.081826,0.085863,0.089959,0.094089,0.098225,0.10234,0.1064,0.11038,0.11424,0.11796,0.1215,0.12483,0.12793,0.13077,0.13331,0.13555,0.13745,0.13902,0.14024,0.14111,0.14162,0.1418,0.14166,0.14122,0.14051,0.13958,0.13847,0.13725,0.13598,0.13475,0.13366,0.1328,0.13229,0.13218,0
0,0.04716,0.046887,0.046327,0.045565,0.044684,0.043762,0.042871,0.042067,0.041397,0.040897,0.040596,0.040514,0.040663,0.041055,0.041694,0.042583,0.043721,0.045106,0.046735,0.048603,0.050702,0.053025,0.055564,0.058308,0.061247,0.064369,0.067659,0.071103,0.074685,0.078385,0.082185,0.086062,0.089995,0.093958,0.097925,0.10187,0.10576,0.10957,0.11327,0.11684,0.12023,0.12342,0.12639,0.12911,0.13156,0.13371,0.13556,0.13709,0.13829,0.13916,0.13971,0.13994,0.13988,0.13954,0.13896,0.13817,0.13723,0.13618,0.13508,0.13402,0.13306,0.13228,0.13176,0.13158,0
0,0.0482,0.04773,0.047084,0.046314,0.045481,0.044641,0.043847,0.043146,0.042575,0.042166,0.041942,0.041923,0.042121,0.042545,0.043202,0.044093,0.04522,0.04658,0.048172,0.04999,0.052029,0.054281,0.05674,0.059396,0.062238,0.065255,0.068434,0.07176,0.075218,0.078789,0.082456,0.086197,0.08999,0.093812,0.097637,0.10144,0.10519,0.10887,0.11244,0.11587,0.11914,0.12222,0.12509,0.12772,0.13009,0.13218,0.13397,0.13547,0.13665,0.13752,0.13809,0.13837,0.13836,0.1381,0.13761,0.13692,0.13609,0.13515,0.13416,0.13318,0.13227,0.13149,0.1309,0.13056,0
0,0.049465,0.048752,0.047962,0.047127,0.046283,0.04547,0.044727,0.044088,0.043583,0.043238,0.043072,0.0431,0.043336,0.043786,0.044456,0.045348,0.046464,0.047802,0.049361,0.051135,0.053121,0.055312,0.057701,0.060278,0.063036,0.065962,0.069044,0.072268,0.07562,0.079082,0.082636,0.086263,0.08994,0.093645,0.097354,0.10104,0.10468,0.10825,0.11171,0.11504,0.11822,0.12121,0.124,0.12656,0.12886,0.1309,0.13266,0.13413,0.1353,0.13617,0.13675,0.13705,0.13708,0.13687,0.13643,0.13581,0.13504,0.13417,0.13323,0.13227,0.13135,0.13052,0.1298,0.12924,0
0,0.050822,0.04985,0.048887,0.047946,0.047051,0.046224,0.045494,0.044884,0.044417,0.044113,0.043986,0.044049,0.044311,0.044779,0.045458,0.04635,0.047455,0.048773,0.050302,0.052039,0.053978,0.056115,0.058442,0.060952,0.063637,0.066485,0.069484,0.072623,0.075886,0.079257,0.082719,0.086252,0.089836,0.093449,0.097066,0.10066,0.10422,0.1077,0.11108,0.11434,0.11744,0.12037,0.1231,0.12561,0.12787,0.12987,0.1316,0.13305,0.13421,0.13508,0.13566,0.13598,0.13603,0.13584,0.13543,0.13484,0.1341,0.13324,0.1323,0.13133,0.13035,0.12942,0.12854,0.12775,0
0,0.052168,0.050937,0.049787,0.048719,0.047743,0.046874,0.046128,0.045521,0.04507,0.044786,0.044682,0.044766,0.045045,0.045525,0.046208,0.047097,0.048192,0.049491,0.050994,0.052696,0.054595,0.056685,0.05896,0.061413,0.064036,0.066818,0.06975,0.072818,0.076009,0.079308,0.082696,0.086157,0.089669,0.093211,0.096761,0.10029,0.10378,0.10721,0.11053,0.11374,0.1168,0.11968,0.12238,0.12485,0.12708,0.12906,0.13077,0.13221,0.13336,0.13422,0.13481,0.13512,0.13518,0.13499,0.13459,0.134,0.13325,0.13238,0.13141,0.13038,0.12932,0.12825,0.1272,0.12617,0
0,0.053423,0.051943,0.050601,0.049393,0.04832,0.047388,0.046606,0.045982,0.045527,0.045248,0.045152,0.045246,0.045534,0.046019,0.046702,0.047585,0.048669,0.049951,0.05143,0.053103,0.054967,0.057018,0.059249,0.061654,0.064226,0.066956,0.069833,0.072846,0.075981,0.079224,0.082559,0.085966,0.089428,0.092922,0.096426,0.099917,0.10337,0.10675,0.11005,0.11323,0.11626,0.11913,0.1218,0.12426,0.12648,0.12845,0.13015,0.13158,0.13272,0.13358,0.13416,0.13447,0.13452,0.13432,0.13391,0.13329,0.13251,0.13159,0.13056,0.12945,0.12828,0.12707,0.12584,0.12459,0
0,0.054524,0.052809,0.051279,0.049925,0.048744,0.047736,0.046902,0.046246,0.045773,0.045485,0.045387,0.045481,0.045769,0.046253,0.046933,0.047809,0.04888,0.050146,0.051604,0.053252,0.055087,0.057104,0.0593,0.061667,0.064199,0.066888,0.069724,0.072696,0.075791,0.078996,0.082294,0.085669,0.0891,0.092567,0.096048,0.099519,0.10296,0.10633,0.10962,0.11279,0.11582,0.11869,0.12136,0.12382,0.12605,0.12802,0.12973,0.13115,0.1323,0.13315,0.13372,0.13402,0.13404,0.13382,0.13338,0.13272,0.13189,0.1309,0.12979,0.12857,0.12727,0.12592,0.1245,0.12304,0
0,0.055423,0.053487,0.051774,0.050274,0.04898,0.047887,0.046991,0.046292,0.045789,0.045483,0.045373,0.045459,0.045741,0.046219,0.046891,0.047758,0.048817,0.050067,0.051507,0.053134,0.054945,0.056936,0.059103,0.061441,0.063944,0.066603,0.069411,0.072356,0.075427,0.07861,0.08189,0.08525,0.088671,0.092133,0.095613,0.099086,0.10253,0.10592,0.10922,0.11241,0.11546,0.11835,0.12104,0.12353,0.12577,0.12776,0.12948,0.13091,0.13206,0.13291,0.13347,0.13375,0.13375,0.13349,0.133,0.13229,0.13138,0.13031,0.12909,0.12776,0.12632,0.12481,0.12322,0.12155,0
0,0.056082,0.053937,0.052049,0.050405,0.048995,0.047812,0.046847,0.046097,0.045557,0.045224,0.045095,0.045167,0.045437,0.045905,0.046567,0.047422,0.048469,0.049705,0.051129,0.052738,0.05453,0.056501,0.058647,0.060965,0.063448,0.066089,0.068881,0.071813,0.074875,0.078053,0.081332,0.084696,0.088126,0.091603,0.095102,0.098601,0.10207,0.10549,0.10883,0.11206,0.11516,0.11809,0.12083,0.12335,0.12563,0.12765,0.12939,0.13085,0.132,0.13285,0.13341,0.13366,0.13363,0.13333,0.13277,0.13199,0.131,0.12982,0.12849,0.12702,0.12544,0.12377,0.122,0.12014,0
0,0.056467,0.054127,0.05207,0.050285,0.04876,0.047483,0.046446,0.045639,0.045056,0.04469,0.044536,0.044588,0.044843,0.045297,0.045947,0.04679,0.047824,0.049047,0.050457,0.052052,0.053829,0.055786,0.057919,0.060225,0.062698,0.065332,0.06812,0.071052,0.074119,0.077307,0.080603,0.083989,0.087448,0.090959,0.094499,0.098045,0.10157,0.10505,0.10845,0.11174,0.1149,0.11789,0.12069,0.12327,0.12561,0.12768,0.12946,0.13094,0.13212,0.13297,0.13352,0.13375,0.13368,0.13332,0.1327,0.13183,0.13074,0.12945,0.12799,0.12639,0.12465,0.12281,0.12087,0.11883,0
0,0.056553,0.054026,0.051808,0.049886,0.048246,0.046876,0.045763,0.044896,0.044265,0.043862,0.043678,0.043707,0.043943,0.044381,0.045016,0.045847,0.046868,0.048079,0.049478,0.051062,0.052829,0.054777,0.056903,0.059205,0.061677,0.064314,0.06711,0.070055,0.073141,0.076355,0.079683,0.083109,0.086615,0.090181,0.093783,0.097397,0.101,0.10455,0.10804,0.11142,0.11466,0.11775,0.12063,0.12329,0.1257,0.12783,0.12967,0.13119,0.13239,0.13326,0.1338,0.13401,0.1339,0.13349,0.13279,0.13183,0.13062,0.12921,0.12761,0.12585,0.12395,0.12194,0.11982,0.11761,0
0,0.056315,0.053611,0.051237,0.049181,0.047429,0.045964,0.044774,0.043845,0.043164,0.04272,0.042503,0.042506,0.04272,0.04314,0.04376,0.044576,0.045586,0.046786,0.048175,0.049751,0.051512,0.053457,0.055583,0.057887,0.060367,0.063017,0.065831,0.068802,0.07192,0.075174,0.07855,0.082034,0.085605,0.089245,0.09293,0.096635,0.10033,0.10399,0.10758,0.11108,0.11443,0.11762,0.12062,0.12338,0.12588,0.1281,0.13,0.13158,0.13282,0.13371,0.13425,0.13444,0.13429,0.13381,0.13303,0.13197,0.13065,0.12909,0.12734,0.12542,0.12335,0.12116,0.11886,0.11648,0
