0,-0.00080865,-0.0036125,-0.0080312,-0.013734,-0.020437,-0.027894,-0.035895,-0.044254,-0.052807,-0.061405,-0.06991,-0.07819,-0.086119,-0.093569,-0.10042,-0.10654,-0.11182,-0.11613,-0.11936,-0.12141,-0.12218,-0.12159,-0.11958,-0.11614,-0.11127,-0.10503,-0.097514,-0.088876,-0.079324,-0.069118,-0.05856,-0.04799,-0.037761,-0.028225,-0.019712,-0.012503,-0.006822,-0.0028139,-0.00054475,0
0,-0.00087551,-0.0039029,-0.0086633,-0.014794,-0.021984,-0.02997,-0.038524,-0.047454,-0.056588,-0.065774,-0.074874,-0.083755,-0.09229,-0.10035,-0.10782,-0.11457,-0.12046,-0.12539,-0.12921,-0.13181,-0.13307,-0.13291,-0.13124,-0.128,-0.12319,-0.11683,-0.109,-0.09985,-0.089578,-0.078457,-0.066816,-0.055033,-0.043517,-0.032683,-0.022929,-0.014607,-0.0080024,-0.0033138,-0.0006447,0
0,-0.00093418,-0.0041581,-0.0092197,-0.015729,-0.023353,-0.03181,-0.040863,-0.05031,-0.059975,-0.069705,-0.079361,-0.088812,-0.097934,-0.1066,-0.11469,-0.12208,-0.12863,-0.13421,-0.13869,-0.14194,-0.14381,-0.14419,-0.14298,-0.14009,-0.13547,-0.12912,-0.1211,-0.11153,-0.1006,-0.088594,-0.075857,-0.062811,-0.049921,-0.037676,-0.026554,-0.016991,-0.0093468,-0.0038866,-0.00076029,0
0,-0.00098385,-0.0043746,-0.0096932,-0.016527,-0.024525,-0.033391,-0.042879,-0.05278,-0.062916,-0.073134,-0.083296,-0.093275,-0.10295,-0.1122,-0.1209,-0.12893,-0.13616,-0.14244,-0.14764,-0.1516,-0.15418,-0.15523,-0.15461,-0.15221,-0.14795,-0.14177,-0.13371,-0.12385,-0.11236,-0.09953,-0.085716,-0.071377,-0.05704,-0.043274,-0.03065,-0.019703,-0.010888,-0.004548,-0.00089546,0
0,-0.0010236,-0.0045491,-0.010077,-0.017175,-0.025481,-0.034687,-0.044537,-0.05482,-0.065357,-0.075994,-0.086598,-0.097046,-0.10722,-0.11701,-0.1263,-0.13495,-0.14286,-0.14986,-0.15581,-0.16056,-0.16393,-0.16576,-0.16587,-0.16412,-0.16038,-0.15456,-0.14663,-0.13665,-0.12476,-0.11121,-0.096373,-0.080747,-0.064915,-0.04953,-0.035272,-0.022791,-0.012656,-0.0053141,-0.0010542,0
0,-0.0010528,-0.0046785,-0.010363,-0.017664,-0.026206,-0.035674,-0.045807,-0.056389,-0.067243,-0.078217,-0.089181,-0.10002,-0.11062,-0.12089,-0.1307,-0.13994,-0.14849,-0.1562,-0.16293,-0.16849,-0.17272,-0.17542,-0.1764,-0.17545,-0.17242,-0.16716,-0.15959,-0.1497,-0.13759,-0.12349,-0.10775,-0.090894,-0.073554,-0.056477,-0.040462,-0.026294,-0.014683,-0.0062005,-0.0012407,0
0,-0.0010706,-0.0047606,-0.010549,-0.017985,-0.026686,-0.036333,-0.046659,-0.057449,-0.068523,-0.079735,-0.090961,-0.10209,-0.11303,-0.12367,-0.13392,-0.14368,-0.15281,-0.16119,-0.16866,-0.17505,-0.18018,-0.18382,-0.18577,-0.18578,-0.18364,-0.17916,-0.17219,-0.16266,-0.15059,-0.13616,-0.1197,-0.10173,-0.082922,-0.064119,-0.046245,-0.030245,-0.016993,-0.0072226,-0.001459,0
0,-0.001077,-0.0047946,-0.010631,-0.018133,-0.026915,-0.036651,-0.047075,-0.057968,-0.069155,-0.080491,-0.091861,-0.10316,-0.11431,-0.12521,-0.13579,-0.14594,-0.15556,-0.16452,-0.17268,-0.17986,-0.18588,-0.1905,-0.19349,-0.19459,-0.19353,-0.19006,-0.18396,-0.17507,-0.16335,-0.14889,-0.13197,-0.11308,-0.092927,-0.072422,-0.052627,-0.034664,-0.019611,-0.0083946,-0.0017135,0
0,-0.0010721,-0.0047814,-0.010612,-0.018112,-0.026893,-0.036627,-0.047046,-0.05793,-0.069107,-0.080438,-0.091813,-0.10314,-0.11435,-0.12537,-0.13611,-0.14652,-0.15648,-0.1659,-0.17463,-0.18252,-0.18938,-0.19497,-0.19905,-0.20133,-0.2015,-0.19925,-0.1943,-0.18639,-0.17538,-0.16127,-0.14423,-0.12471,-0.10341,-0.081302,-0.059578,-0.039558,-0.022552,-0.0097292,-0.0020084,0
0,-0.0010566,-0.0047246,-0.010499,-0.01793,-0.02663,-0.036269,-0.046576,-0.057333,-0.068368,-0.079548,-0.090774,-0.10197,-0.11306,-0.12401,-0.13474,-0.14521,-0.15534,-0.16504,-0.1742,-0.18266,-0.19025,-0.19675,-0.2019,-0.2054,-0.20692,-0.20609,-0.20255,-0.19597,-0.18607,-0.17273,-0.15602,-0.13626,-0.11413,-0.090616,-0.067035,-0.04491,-0.025823,-0.011237,-0.002348,0
0,-0.0010323,-0.0046308,-0.010304,-0.017608,-0.026152,-0.035605,-0.045692,-0.056195,-0.066946,-0.077819,-0.088722,-0.099591,-0.11038,-0.12104,-0.13156,-0.14188,-0.15195,-0.16172,-0.17108,-0.17993,-0.18809,-0.19537,-0.20152,-0.20624,-0.20916,-0.2099,-0.20802,-0.20309,-0.19473,-0.18265,-0.16677,-0.14729,-0.12475,-0.10015,-0.074882,-0.050677,-0.029419,-0.012925,-0.0027365,0
0,-0.0010018,-0.0045106,-0.01005,-0.017177,-0.025499,-0.034678,-0.044437,-0.054558,-0.064876,-0.075273,-0.085667,-0.096009,-0.10627,-0.11643,-0.12647,-0.13639,-0.14616,-0.15574,-0.16507,-0.17406,-0.18258,-0.19046,-0.19746,-0.2033,-0.20762,-0.21001,-0.20997,-0.207,-0.20058,-0.19029,-0.17583,-0.15722,-0.13484,-0.10961,-0.082948,-0.056783,-0.033322,-0.014796,-0.0031774,0
0,-0.00096874,-0.0043796,-0.0097663,-0.016684,-0.024729,-0.033557,-0.042885,-0.052494,-0.062224,-0.071966,-0.081652,-0.091248,-0.10074,-0.11014,-0.11946,-0.1287,-0.13788,-0.14699,-0.156,-0.16485,-0.17346,-0.18169,-0.18934,-0.19615,-0.20178,-0.20581,-0.20772,-0.20695,-0.20286,-0.19485,-0.18244,-0.16539,-0.14387,-0.1186,-0.090993,-0.063109,-0.037492,-0.016847,-0.0036741,0
0,-0.00093857,-0.0042593,-0.0094968,-0.016192,-0.023925,-0.032336,-0.041135,-0.050102,-0.059085,-0.067986,-0.076754,-0.085374,-0.093858,-0.10223,-0.11054,-0.11882,-0.12711,-0.13544,-0.14381,-0.15222,-0.16061,-0.16889,-0.17691,-0.18445,-0.19122,-0.19679,-0.20068,-0.20224,-0.20078,-0.19554,-0.1858,-0.17106,-0.15119,-0.12665,-0.098704,-0.069489,-0.041864,-0.019066,-0.0042288,0
0,-0.00091854,-0.0041788,-0.0092984,-0.015787,-0.023193,-0.031136,-0.039315,-0.047512,-0.055584,-0.06345,-0.071082,-0.078486,-0.085701,-0.092781,-0.099794,-0.10681,-0.1139,-0.12113,-0.12854,-0.13616,-0.14399,-0.15198,-0.16005,-0.16803,-0.17566,-0.1826,-0.18835,-0.19229,-0.19365,-0.19155,-0.18509,-0.17343,-0.15609,-0.13317,-0.10568,-0.0757,-0.046347,-0.021432,-0.0048432,0
0,-0.00091861,-0.0041772,-0.0092465,-0.015577,-0.022669,-0.030108,-0.037583,-0.04488,-0.051871,-0.058501,-0.064767,-0.070706,-0.076386,-0.081892,-0.08732,-0.092773,-0.098352,-0.10416,-0.11027,-0.11676,-0.12368,-0.13103,-0.13878,-0.14684,-0.15501,-0.16301,-0.17042,-0.17664,-0.18088,-0.1822,-0.17949,-0.17165,-0.15778,-0.13752,-0.11145,-0.081457,-0.050818,-0.023916,-0.0055179,0
0,-0.0009525,-0.0043071,-0.0094401,-0.015703,-0.02252,-0.029434,-0.036122,-0.042381,-0.048111,-0.053288,-0.057946,-0.062161,-0.066035,-0.069684,-0.073238,-0.07683,-0.080594,-0.084659,-0.089147,-0.09417,-0.099818,-0.10616,-0.11321,-0.12095,-0.12928,-0.13798,-0.14672,-0.15498,-0.16202,-0.16686,-0.16828,-0.16491,-0.15543,-0.13894,-0.11544,-0.086409,-0.055115,-0.026475,-0.006253,0
0,-0.0010394,-0.0046393,-0.010008,-0.016339,-0.022947,-0.029321,-0.03513,-0.040196,-0.044458,-0.047943,-0.050734,-0.052951,-0.054736,-0.056245,-0.057638,-0.05908,-0.060733,-0.062758,-0.065311,-0.068539,-0.072575,-0.077534,-0.083503,-0.090524,-0.098578,-0.10756,-0.11723,-0.12718,-0.13677,-0.14506,-0.1508,-0.15241,-0.14819,-0.13663,-0.117,-0.090129,-0.059037,-0.029057,-0.0070488,0
0,-0.001207,-0.0052703,-0.011116,-0.017697,-0.024178,-0.029986,-0.034795,-0.038472,-0.041022,-0.042539,-0.04317,-0.043092,-0.042494,-0.041571,-0.040518,-0.039527,-0.038789,-0.038491,-0.038818,-0.039948,-0.042052,-0.045291,-0.049804,-0.055704,-0.063055,-0.071854,-0.081988,-0.093186,-0.10495,-0.11646,-0.1265,-0.13343,-0.1352,-0.12971,-0.11537,-0.092105,-0.062336,-0.031598,-0.0079076,0
0,-0.001496,-0.0063329,-0.012978,-0.020029,-0.026454,-0.031624,-0.035245,-0.037266,-0.03779,-0.037003,-0.035136,-0.032432,-0.029134,-0.025477,-0.02169,-0.017992,-0.014597,-0.011714,-0.0095499,-0.0083095,-0.0081947,-0.0094033,-0.012124,-0.016531,-0.022768,-0.030932,-0.041041,-0.052979,-0.066429,-0.080762,-0.094915,-0.10726,-0.11559,-0.11724,-0.10971,-0.091722,-0.064703,-0.034023,-0.0088378,0
0,-0.0019681,-0.0080107,-0.01586,-0.023607,-0.029986,-0.034337,-0.036457,-0.036431,-0.034505,-0.03099,-0.026218,-0.020508,-0.014161,-0.0074538,-0.00064344,0.006028,0.012329,0.018034,0.02292,0.026764,0.02934,0.030421,0.029777,0.027183,0.022422,0.015305,0.0056888,-0.0064747,-0.021072,-0.037718,-0.055593,-0.073257,-0.08847,-0.098195,-0.099007,-0.088214,-0.065744,-0.036251,-0.0098606,0
0,-0.0027207,-0.010557,-0.020076,-0.028675,-0.034845,-0.037982,-0.038068,-0.035409,-0.030447,-0.023655,-0.01548,-0.006325,0.0034538,0.013543,0.023663,0.033556,0.042981,0.051705,0.059495,0.066118,0.071332,0.074889,0.076529,0.075985,0.07298,0.067244,0.05852,0.046604,0.031398,0.013017,-0.0080502,-0.030688,-0.052857,-0.07137,-0.082029,-0.080586,-0.064921,-0.038177,-0.011025,0
0,-0.0039137,-0.014316,-0.025944,-0.035306,-0.040743,-0.041878,-0.039043,-0.032873,-0.024071,-0.013296,-0.0011207,0.011975,0.025589,0.039384,0.05307,0.066386,0.079092,0.090956,0.10175,0.11123,0.11916,0.12527,0.12929,0.13091,0.12982,0.12567,0.11813,0.10683,0.091502,0.071965,0.048338,0.021281,-0.0076051,-0.035314,-0.057185,-0.067452,-0.061423,-0.03964,-0.012432,0
0,-0.0058222,-0.019724,-0.033627,-0.043071,-0.046549,-0.044248,-0.037082,-0.02614,-0.012437,0.0031762,0.02002,0.037559,0.055375,0.073129,0.090541,0.10737,0.12338,0.13837,0.15211,0.16438,0.17494,0.18352,0.18984,0.19357,0.19438,0.19186,0.18561,0.17517,0.16008,0.13992,0.11442,0.083698,0.048693,0.011821,-0.02231,-0.046756,-0.053899,-0.040307,-0.014279,0
0,-0.0089329,-0.027221,-0.042684,-0.050261,-0.049331,-0.041191,-0.027616,-0.010242,0.009615,0.030965,0.053082,0.075438,0.097642,0.1194,0.14046,0.16064,0.17974,0.19758,0.21397,0.22871,0.24156,0.25227,0.26057,0.26613,0.26859,0.26754,0.26251,0.25297,0.23835,0.21802,0.19135,0.15791,0.11782,0.072465,0.02566,-0.015266,-0.039896,-0.039323,-0.016884,0
0,-0.014078,-0.03675,-0.050785,-0.05213,-0.042478,-0.024931,-0.0022941,0.023327,0.050474,0.078174,0.10579,0.1329,0.15922,0.18456,0.20875,0.23168,0.25322,0.27322,0.29156,0.30805,0.32251,0.33469,0.34434,0.35114,0.35475,0.35474,0.35063,0.34187,0.32781,0.30767,0.28059,0.24563,0.20203,0.14982,0.091122,0.03224,-0.014724,-0.034373,-0.020537,0
0,-0.0223,-0.045717,-0.050257,-0.03714,-0.012383,0.018801,0.052938,0.087933,0.1226,0.15627,0.18862,0.21947,0.24875,0.27641,0.30244,0.32681,0.34947,0.37036,0.38939,0.40644,0.42135,0.43392,0.44392,0.45107,0.45503,0.45543,0.45178,0.44355,0.43008,0.41054,0.38393,0.34897,0.30416,0.24805,0.1803,0.10421,0.03074,-0.019232,-0.024481,0
0,-0.032279,-0.041444,-0.019392,0.02013,0.066381,0.11362,0.15924,0.2022,0.24224,0.27939,0.31383,0.34577,0.37541,0.40289,0.42836,0.45189,0.47352,0.49327,0.51111,0.52695,0.54069,0.55217,0.5612,0.56754,0.5709,0.57095,0.56727,0.55938,0.54666,0.52835,0.50344,0.47055,0.42776,0.37247,0.30171,0.21389,0.11395,0.02223,-0.022645,0
0,-0.022819,0.023257,0.095362,0.16849,0.23467,0.29264,0.34312,0.38731,0.42631,0.46102,0.49218,0.52034,0.54591,0.56922,0.59049,0.60988,0.6275,0.64339,0.65758,0.67002,0.68063,0.68932,0.69594,0.70031,0.7022,0.70136,0.69746,0.69012,0.67886,0.66305,0.64185,0.61405,0.57777,0.53012,0.46655,0.38063,0.2665,0.12993,0.01208,0
0,0.13836,0.2865,0.39815,0.47982,0.54099,0.58838,0.62629,0.6575,0.68381,0.70644,0.72621,0.74369,0.75929,0.77329,0.78589,0.79725,0.80744,0.8165,0.82446,0.83129,0.83697,0.84143,0.84459,0.84634,0.84655,0.84506,0.8417,0.83623,0.82837,0.81776,0.80384,0.78585,0.76258,0.73195,0.69024,0.63041,0.53937,0.39627,0.18829,0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
