0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.11472,0.11388,0.11153,0.10831,0.10485,0.10158,0.098804,0.096707,0.095393,0.094923,0.095324,0.096604,0.098759,0.10178,0.10563,0.11029,0.11569,0.12174,0.12836,0.13539,0.14267,0.15002,0.15721,0.16403,0.17023,0.17559,0.17991,0.18303,0.18484,0.18528,0.18439,0.18227,0.1791,0.17514,0.17073,0.16626,0.16219,0.15901,0.15719,0.15692,0
0,0.11556,0.11471,0.11278,0.11022,0.10747,0.10485,0.10261,0.10091,0.099867,0.09954,0.099963,0.10115,0.10311,0.10584,0.1093,0.11347,0.11829,0.12369,0.12957,0.13581,0.14227,0.14878,0.15514,0.16116,0.16663,0.17136,0.17518,0.17795,0.17958,0.18003,0.17934,0.17761,0.17499,0.17172,0.16808,0.16441,0.16109,0.15847,0.15691,0.15666,0
0,0.11795,0.11663,0.11466,0.11233,0.10994,0.10771,0.10583,0.10442,0.10358,0.10335,0.10378,0.10487,0.10665,0.10909,0.1122,0.11593,0.12025,0.12508,0.13036,0.13597,0.14177,0.14761,0.15334,0.15876,0.16369,0.16796,0.17141,0.17392,0.17541,0.17586,0.17528,0.17378,0.17149,0.16863,0.16545,0.16223,0.15927,0.15687,0.15532,0.15486,0
0,0.12128,0.11919,0.11688,0.1145,0.11221,0.11017,0.1085,0.10727,0.10655,0.10637,0.10677,0.10776,0.10935,0.11153,0.11431,0.11765,0.12153,0.1259,0.13067,0.13577,0.14106,0.14641,0.15166,0.15666,0.16121,0.16517,0.16837,0.17071,0.17211,0.17253,0.172,0.17061,0.16848,0.16582,0.16283,0.15976,0.15688,0.15443,0.15264,0.1517,0
0,0.12497,0.12199,0.11915,0.11652,0.11417,0.11217,0.11057,0.10943,0.10876,0.10858,0.10892,0.10978,0.11117,0.11311,0.11558,0.11857,0.12207,0.12604,0.13041,0.1351,0.14001,0.14501,0.14994,0.15466,0.15899,0.16277,0.16584,0.16809,0.16944,0.16985,0.16933,0.16796,0.16587,0.16322,0.16022,0.15709,0.15406,0.15134,0.1491,0.14751,0
0,0.12853,0.12462,0.12117,0.11819,0.11565,0.11358,0.11197,0.11082,0.11013,0.1099,0.11014,0.11085,0.11204,0.11372,0.1159,0.11858,0.12175,0.12537,0.12942,0.13381,0.13845,0.14322,0.14798,0.15256,0.1568,0.16053,0.16359,0.16584,0.16721,0.16763,0.16711,0.16572,0.16356,0.16081,0.15764,0.15427,0.15091,0.14774,0.14492,0.14259,0
0,0.13158,0.12676,0.12268,0.11927,0.11648,0.11426,0.11256,0.11134,0.11057,0.11024,0.11033,0.11086,0.11182,0.11325,0.11514,0.11753,0.1204,0.12374,0.12753,0.1317,0.13617,0.14083,0.14553,0.15011,0.1544,0.15821,0.16138,0.16375,0.16521,0.1657,0.1652,0.16377,0.1615,0.15854,0.15509,0.15135,0.14751,0.14376,0.14026,0.13712,0
0,0.1338,0.12811,0.12339,0.11955,0.11647,0.11404,0.1122,0.11085,0.10995,0.10946,0.10937,0.10968,0.1104,0.11154,0.11315,0.11524,0.11784,0.12093,0.12452,0.12854,0.13293,0.13757,0.14234,0.14705,0.15152,0.15556,0.15897,0.16158,0.16325,0.16389,0.16347,0.16201,0.15961,0.1564,0.15258,0.14835,0.14392,0.13949,0.13521,0.13124,0
0,0.13493,0.12841,0.12309,0.11881,0.11541,0.11276,0.11072,0.1092,0.10812,0.10743,0.10711,0.10716,0.10759,0.10843,0.10973,0.11153,0.11385,0.11672,0.12013,0.12406,0.12844,0.13316,0.1381,0.14306,0.14787,0.15228,0.15609,0.1591,0.16112,0.16203,0.16177,0.16034,0.15782,0.15435,0.15011,0.14532,0.1402,0.13498,0.12985,0.12498,0
0,0.13471,0.12744,0.12154,0.11684,0.11312,0.11021,0.10796,0.10622,0.10491,0.10397,0.10337,0.10311,0.10321,0.10371,0.10467,0.10614,0.10818,0.11082,0.11408,0.11794,0.12237,0.12725,0.13246,0.13781,0.14308,0.14804,0.15243,0.15601,0.15855,0.1599,0.15994,0.15865,0.15607,0.15235,0.14766,0.14225,0.13637,0.13027,0.1242,0.11835,0
0,0.13295,0.12497,0.11855,0.11344,0.10941,0.10624,0.10373,0.10174,0.10016,0.098919,0.097981,0.09735,0.097059,0.097162,0.097727,0.09883,0.10054,0.10293,0.10603,0.10984,0.11434,0.11944,0.12501,0.13086,0.13676,0.14245,0.14762,0.15198,0.15527,0.15726,0.15779,0.15679,0.15427,0.15036,0.14524,0.13917,0.13246,0.12539,0.11827,0.11134,0
0,0.12943,0.12082,0.11392,0.10843,0.1041,0.10065,0.097878,0.095601,0.093698,0.092093,0.090753,0.089685,0.088932,0.08856,0.088658,0.089321,0.090649,0.092726,0.09562,0.099363,0.10394,0.1093,0.1153,0.12176,0.12844,0.13504,0.14122,0.14663,0.15093,0.15384,0.1551,0.1546,0.15231,0.14831,0.14281,0.13609,0.12848,0.12036,0.11207,0.10393,0
0,0.12398,0.11482,0.10748,0.10166,0.09703,0.093304,0.090235,0.08763,0.085353,0.083323,0.081508,0.079922,0.078617,0.077678,0.07721,0.077336,0.07818,0.07986,0.082474,0.086087,0.090717,0.096326,0.10281,0.10997,0.11758,0.12529,0.13273,0.13948,0.14512,0.14926,0.15159,0.15188,0.15005,0.14615,0.14037,0.13302,0.12449,0.11521,0.10562,0.096106,0
0,0.11644,0.10681,0.099103,0.092971,0.088061,0.084048,0.08066,0.077686,0.074979,0.072455,0.070082,0.067883,0.065922,0.064299,0.063143,0.062602,0.062834,0.063989,0.066206,0.069588,0.074194,0.08002,0.086985,0.094925,0.10358,0.1126,0.12157,0.12998,0.13733,0.14312,0.14692,0.14839,0.14735,0.1438,0.1379,0.12999,0.12051,0.10999,0.098953,0.087868,0
0,0.10668,0.096674,0.088655,0.082252,0.077074,0.072766,0.069033,0.065646,0.062451,0.059356,0.056336,0.053418,0.050679,0.048237,0.046246,0.044881,0.044333,0.044796,0.046452,0.049453,0.053908,0.05986,0.067271,0.076003,0.085809,0.096325,0.10708,0.11751,0.127,0.13492,0.14067,0.1438,0.14399,0.14114,0.13537,0.12704,0.11664,0.1048,0.092147,0.079264,0
0,0.094606,0.084311,0.076048,0.06941,0.063978,0.059369,0.055265,0.051422,0.047676,0.043933,0.040169,0.036417,0.032767,0.029356,0.026358,0.023982,0.022455,0.022017,0.0229,0.025316,0.029435,0.035363,0.043118,0.052607,0.063611,0.075768,0.088571,0.10139,0.11348,0.12406,0.13238,0.13776,0.13973,0.13805,0.13277,0.12423,0.11298,0.099761,0.085329,0.070391,0
0,0.080144,0.069662,0.061218,0.054385,0.048715,0.0438,0.039301,0.034962,0.030607,0.026139,0.021533,0.01683,0.01213,0.0075852,0.0033953,-0.00020173,-0.0029373,-0.0045242,-0.0046701,-0.0030964,0.00044059,0.006124,0.014048,0.024187,0.036371,0.050259,0.065328,0.080878,0.096057,0.10991,0.12147,0.12983,0.13428,0.13439,0.13008,0.12165,0.1097,0.095073,0.078695,0.06142,0
0,0.063267,0.052695,0.044139,0.037151,0.03126,0.026039,0.021129,0.01626,0.011246,0.0059836,0.0004468,-0.0053203,-0.011209,-0.017052,-0.022629,-0.027669,-0.031865,-0.034876,-0.036347,-0.035923,-0.033274,-0.028125,-0.020285,-0.0096869,0.0035729,0.019203,0.03669,0.055288,0.074035,0.091797,0.10736,0.11954,0.12731,0.12999,0.1273,0.11942,0.10701,0.091009,0.072533,0.052616,0
0,0.043985,0.033419,0.024816,0.017713,0.011625,0.0061061,0.00078108,-0.0046364,-0.010344,-0.016453,-0.022994,-0.029922,-0.037126,-0.044424,-0.051576,-0.058284,-0.064199,-0.068926,-0.072044,-0.073114,-0.071712,-0.067451,-0.060025,-0.049252,-0.03512,-0.017838,0.0021252,0.024007,0.046754,0.069059,0.089439,0.10637,0.11848,0.12468,0.12442,0.11773,0.10521,0.087947,0.067248,0.044372,0
0,0.022345,0.011875,0.0032849,-0.0038888,-0.010142,-0.015937,-0.021664,-0.027625,-0.034033,-0.041013,-0.048603,-0.056764,-0.065381,-0.074266,-0.083164,-0.091749,-0.099632,-0.10637,-0.11146,-0.11439,-0.11463,-0.11166,-0.10505,-0.094472,-0.079776,-0.061047,-0.038672,-0.013384,0.01371,0.041144,0.067164,0.089873,0.10743,0.11831,0.12152,0.11681,0.10471,0.086398,0.063399,0.037239,0
0,-0.0015627,-0.011864,-0.020386,-0.027587,-0.033964,-0.039992,-0.046078,-0.052544,-0.059624,-0.067458,-0.076101,-0.085522,-0.095612,-0.10618,-0.11695,-0.12759,-0.13766,-0.14667,-0.15406,-0.15921,-0.16149,-0.16025,-0.1549,-0.14496,-0.13011,-0.11026,-0.085671,-0.056995,-0.025341,0.0077077,0.040143,0.069666,0.093914,0.11077,0.1187,0.11702,0.10606,0.08704,0.061732,0.031972,0
0,-0.027618,-0.037698,-0.04611,-0.05329,-0.059734,-0.065924,-0.072289,-0.079176,-0.086846,-0.095464,-0.10511,-0.11576,-0.12733,-0.13961,-0.15234,-0.16515,-0.17759,-0.1891,-0.19905,-0.20676,-0.21145,-0.21237,-0.20875,-0.19994,-0.1854,-0.16487,-0.1384,-0.10652,-0.070257,-0.031259,0.0082549,0.045591,0.077815,0.10211,0.11621,0.11885,0.10997,0.090765,0.063238,0.029585,0
